Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz,err_z,aug_u
185,-0.019,0.009,-0.55,-0.002,0.114,0.046,0.956,1.0,0.007,-0.013,-0.003,-0.017,-0.003,-0.015,0.183,-0.107,-0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19466616924939945,[-0.0707594]
186,-0.018,0.008,-0.551,-0.002,0.113,0.046,0.955,1.0,0.009,-0.015,-0.003,-0.014,-0.001,-0.008,0.121,-0.055,-0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19623363138107125,[-0.07090742]
187,-0.003,0.031,-0.549,-0.002,0.113,0.047,0.955,1.0,0.009,-0.018,-0.003,-0.014,0.006,-0.009,-0.01,-0.219,-0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2036279692598237,[-0.07139569]
188,0.016,0.003,-0.553,-0.002,0.112,0.047,0.955,1.0,0.005,-0.016,-0.004,-0.011,0.002,0.006,-0.13,0.023,-0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.189480131491177,[-0.07102738]
189,-0.018,-0.038,-0.562,-0.004,0.112,0.046,0.956,1.0,0.007,-0.01,-0.004,-0.007,-0.001,0.025,0.174,0.305,-0.037,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18051382887678644,[-0.0705289]
190,-0.019,-0.039,-0.566,-0.003,0.112,0.046,0.957,1.0,0.008,-0.006,-0.003,-0.012,-0.003,0.024,0.162,0.233,-0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19055941046207445,[-0.0703421]
191,-0.0,0.003,-0.568,-0.0,0.111,0.046,0.958,1.0,0.008,-0.009,-0.003,-0.013,-0.007,0.03,-0.061,-0.152,0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1793610463458351,[-0.07014135]
192,0.014,0.018,-0.565,0.0,0.111,0.046,0.959,1.0,0.006,-0.013,-0.003,-0.01,-0.003,0.026,-0.16,-0.222,0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1860867812752938,[-0.07029058]
193,-0.009,0.031,-0.567,-0.005,0.111,0.046,0.96,1.0,0.006,-0.018,-0.003,-0.005,0.002,0.028,0.116,-0.25,-0.065,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18341867647451598,[-0.0697581]
194,0.005,-0.002,-0.563,-0.001,0.111,0.046,0.96,1.0,0.006,-0.017,-0.003,-0.005,-0.007,0.018,-0.071,0.087,0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1931887183258884,[-0.06937258]
195,-0.016,-0.036,-0.561,-0.002,0.11,0.046,0.96,1.0,0.009,-0.011,-0.004,-0.009,-0.003,0.006,0.101,0.326,-0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19965512952669234,[-0.06896962]
196,0.004,-0.023,-0.562,0.001,0.11,0.046,0.96,1.0,0.006,-0.009,-0.003,-0.002,-0.006,-0.002,-0.054,0.109,0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19809597444435884,[-0.06856016]
197,0.006,0.016,-0.555,-0.001,0.11,0.046,0.96,1.0,0.006,-0.012,-0.003,-0.006,0.002,-0.021,-0.053,-0.228,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.208655548959938,[-0.0689781]
198,0.001,0.007,-0.557,0.004,0.11,0.045,0.959,1.0,0.005,-0.013,-0.002,0.0,-0.008,-0.01,-0.005,-0.124,0.078,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18672821513061755,[-0.06869412]
199,-0.007,-0.023,-0.553,-0.0,0.11,0.045,0.958,1.0,0.007,-0.011,-0.003,0.0,-0.008,-0.021,0.032,0.147,0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20642678367036335,[-0.06877774]
200,-0.009,-0.026,-0.554,-0.002,0.11,0.045,0.958,1.0,0.008,-0.009,-0.003,-0.001,-0.005,-0.02,0.036,0.136,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19918520921109148,[-0.06906768]
201,0.005,0.011,-0.551,0.0,0.11,0.045,0.957,1.0,0.006,-0.012,-0.003,-0.008,-0.004,-0.022,-0.059,-0.165,0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20092220183218812,[-0.06967738]
202,0.01,0.006,-0.553,-0.002,0.11,0.045,0.957,1.0,0.006,-0.014,-0.003,-0.009,-0.005,-0.012,-0.122,-0.065,-0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919075230888076,[-0.06971766]
203,0.006,0.026,-0.554,0.0,0.109,0.045,0.956,1.0,0.006,-0.019,-0.003,-0.007,-0.004,-0.006,-0.077,-0.154,0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1936732240876829,[-0.07014523]
204,-0.022,0.011,-0.558,-0.004,0.109,0.044,0.957,1.0,0.009,-0.018,-0.004,-0.004,-0.004,0.009,0.153,-0.031,-0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1840259126597511,[-0.07008367]
205,-0.02,-0.018,-0.56,-0.004,0.109,0.044,0.957,1.0,0.009,-0.014,-0.004,-0.008,-0.009,0.015,0.11,0.201,-0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18812095360079545,[-0.07022415]
206,-0.021,-0.059,-0.566,0.003,0.109,0.044,0.958,1.0,0.01,-0.009,-0.003,-0.011,-0.013,0.027,0.09,0.53,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1802833911758668,[-0.0698386]
207,0.008,0.027,-0.566,-0.004,0.108,0.044,0.959,1.0,0.006,-0.016,-0.005,-0.014,-0.008,0.02,-0.117,-0.218,-0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19128348965538833,[-0.06958849]
208,0.013,0.032,-0.565,0.002,0.108,0.043,0.959,1.0,0.004,-0.019,-0.004,-0.017,-0.009,0.019,-0.119,-0.188,0.057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1858607002736782,[-0.06922296]
209,0.027,0.052,-0.565,0.001,0.107,0.043,0.96,1.0,0.001,-0.026,-0.003,-0.025,-0.011,0.011,-0.203,-0.197,0.027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1939957854618012,[-0.068785]
210,-0.002,-0.014,-0.558,-0.004,0.106,0.043,0.96,1.0,0.003,-0.018,-0.004,-0.019,-0.012,0.0,0.055,0.316,-0.037,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19678312954945731,[-0.06908539]
211,-0.032,-0.039,-0.556,-0.006,0.106,0.043,0.959,1.0,0.008,-0.012,-0.005,-0.017,-0.011,-0.011,0.262,0.42,-0.066,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20506536688787042,[-0.06904472]
212,-0.029,-0.032,-0.557,-0.002,0.105,0.042,0.959,1.0,0.01,-0.008,-0.005,-0.017,-0.014,-0.013,0.166,0.245,-0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1988611727162612,[-0.06903504]
213,0.013,0.052,-0.55,-0.002,0.104,0.042,0.958,1.0,0.006,-0.017,-0.005,-0.026,-0.004,-0.027,-0.161,-0.41,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20895612014078646,[-0.06927505]
214,0.032,0.003,-0.547,0.007,0.104,0.042,0.957,1.0,0.003,-0.016,-0.004,-0.03,0.003,-0.03,-0.272,0.12,0.13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20611122089281542,[-0.06969939]
215,0.033,0.002,-0.547,0.002,0.103,0.042,0.956,1.0,-0.001,-0.017,-0.004,-0.027,-0.012,-0.031,-0.23,0.152,0.052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20796047430994108,[-0.07012623]
216,-0.02,0.03,-0.549,-0.004,0.102,0.042,0.955,1.0,0.005,-0.018,-0.005,-0.023,-0.007,-0.02,0.209,-0.143,-0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19604423700453236,[-0.07048528]
217,-0.037,-0.007,-0.546,-0.002,0.101,0.041,0.955,1.0,0.011,-0.015,-0.005,-0.03,-0.01,-0.022,0.231,0.217,-0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20680698207848036,[-0.07104352]
218,-0.021,0.001,-0.547,-0.006,0.1,0.041,0.954,1.0,0.012,-0.014,-0.006,-0.029,-0.01,-0.015,0.024,0.098,-0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.201235391280482,[-0.07166947]
219,0.044,-0.021,-0.547,0.005,0.099,0.041,0.954,1.0,0.006,-0.011,-0.006,-0.039,-0.006,-0.01,-0.514,0.3,0.112,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20164477474327666,[-0.07197901]
220,0.013,0.022,-0.556,0.0,0.098,0.041,0.955,1.0,0.005,-0.016,-0.006,-0.028,-0.004,0.01,-0.142,-0.072,0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18748246251657,[-0.07202746]
221,-0.017,0.012,-0.554,-0.004,0.097,0.041,0.955,1.0,0.006,-0.015,-0.006,-0.031,-0.009,0.009,0.146,0.017,-0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19761869113356012,[-0.0721357]
222,-0.037,-0.001,-0.557,-0.009,0.096,0.04,0.956,1.0,0.011,-0.013,-0.008,-0.031,-0.013,0.016,0.219,0.112,-0.096,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19180214959110187,[-0.07198689]
223,-0.03,-0.003,-0.566,-0.002,0.095,0.04,0.957,1.0,0.011,-0.011,-0.007,-0.019,-0.011,0.037,0.156,0.042,0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1740303018663754,[-0.07105971]
224,0.018,0.004,-0.564,-0.005,0.094,0.039,0.958,1.0,0.006,-0.009,-0.006,-0.029,-0.006,0.029,-0.23,-0.04,-0.046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19211821782789082,[-0.07085827]
225,0.016,0.016,-0.564,-0.002,0.094,0.04,0.958,1.0,0.003,-0.012,-0.006,-0.023,0.001,0.023,-0.11,-0.123,0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19280357142720192,[-0.07037571]
226,0.008,0.006,-0.565,-0.001,0.093,0.039,0.959,1.0,0.001,-0.011,-0.005,-0.025,-0.004,0.022,0.01,-0.02,0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1876925709196577,[-0.06982545]
227,-0.029,-0.005,-0.562,-0.006,0.092,0.039,0.959,1.0,0.006,-0.01,-0.006,-0.021,-0.005,0.01,0.283,0.065,-0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1973965349416657,[-0.06950985]
228,-0.01,-0.014,-0.562,-0.003,0.091,0.039,0.96,1.0,0.007,-0.008,-0.006,-0.018,-0.003,0.007,0.056,0.102,-0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1921620714925678,[-0.06939387]
229,0.002,-0.006,-0.56,-0.0,0.091,0.039,0.96,1.0,0.006,-0.008,-0.005,-0.014,0.004,-0.003,-0.023,0.001,0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1992573129784206,[-0.06916832]
230,0.025,-0.003,-0.557,0.001,0.091,0.039,0.959,1.0,0.002,-0.008,-0.004,-0.012,0.003,-0.01,-0.177,-0.037,0.038,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19891744581534385,[-0.06909907]
231,0.013,0.032,-0.556,-0.003,0.09,0.039,0.959,1.0,0.002,-0.014,-0.004,-0.009,0.006,-0.017,-0.033,-0.276,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20195860019063094,[-0.06910844]
232,0.004,0.016,-0.556,-0.001,0.09,0.039,0.958,1.0,0.003,-0.014,-0.004,-0.006,0.003,-0.01,0.032,-0.111,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18976308349479204,[-0.06917658]
233,-0.015,-0.006,-0.554,-0.004,0.09,0.04,0.958,1.0,0.007,-0.013,-0.005,-0.002,0.009,-0.015,0.161,0.098,-0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20170713468869184,[-0.06929872]
234,-0.004,-0.033,-0.556,-0.002,0.09,0.04,0.958,1.0,0.007,-0.008,-0.005,0.001,0.007,-0.007,0.027,0.244,-0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19123248520519537,[-0.0692817]
235,-0.011,-0.017,-0.558,-0.005,0.09,0.04,0.958,1.0,0.008,-0.007,-0.005,0.009,0.017,-0.003,0.112,0.024,-0.053,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1921285356700487,[-0.06982239]
236,-0.006,-0.01,-0.562,-0.005,0.091,0.041,0.958,1.0,0.006,-0.007,-0.005,0.008,0.007,0.007,0.078,-0.061,-0.049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18362498371714903,[-0.06956865]
237,0.015,-0.002,-0.56,0.0,0.091,0.041,0.958,1.0,0.004,-0.009,-0.005,0.01,0.008,0.002,-0.094,-0.099,0.031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19489980014201014,[-0.06963128]
238,0.013,0.004,-0.56,0.001,0.091,0.041,0.958,1.0,0.003,-0.011,-0.004,0.014,0.012,0.004,-0.027,-0.128,0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1901543369978856,[-0.06970482]
239,0.007,0.013,-0.555,0.004,0.092,0.042,0.958,1.0,0.004,-0.014,-0.002,0.015,0.017,-0.009,0.024,-0.151,0.076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20460600172366897,[-0.06992021]
240,-0.003,0.001,-0.552,-0.0,0.093,0.042,0.958,1.0,0.007,-0.014,-0.003,0.018,0.014,-0.013,0.052,-0.043,0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20133819892460542,[-0.07019435]
241,-0.003,0.005,-0.555,-0.005,0.093,0.043,0.957,1.0,0.008,-0.015,-0.004,0.016,0.011,-0.005,0.013,-0.045,-0.054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1926058401906658,[-0.06999563]
242,-0.012,-0.05,-0.557,-0.002,0.094,0.043,0.957,1.0,0.009,-0.009,-0.005,0.02,0.008,0.002,0.078,0.377,0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19086605034651538,[-0.0697551]
243,-0.006,-0.029,-0.557,-0.002,0.095,0.044,0.957,1.0,0.009,-0.009,-0.005,0.023,0.018,-0.009,0.057,0.134,-0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20646260628207672,[-0.06988965]
244,-0.009,0.015,-0.559,-0.004,0.096,0.044,0.957,1.0,0.01,-0.013,-0.005,0.021,0.014,0.002,0.049,-0.241,-0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1848425094804221,[-0.06974265]
245,0.013,0.018,-0.558,0.004,0.096,0.044,0.957,1.0,0.008,-0.016,-0.004,0.015,0.009,0.004,-0.157,-0.17,0.088,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191064050161877,[-0.06942469]
246,0.002,-0.023,-0.555,0.002,0.097,0.045,0.957,1.0,0.008,-0.014,-0.003,0.025,0.01,-0.002,-0.037,0.186,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19981144470368656,[-0.06968099]
247,0.008,-0.034,-0.56,-0.001,0.098,0.045,0.958,1.0,0.007,-0.011,-0.004,0.027,0.015,0.006,-0.057,0.213,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18929516129538712,[-0.06959634]
248,-0.01,-0.04,-0.563,-0.0,0.099,0.046,0.958,1.0,0.008,-0.009,-0.004,0.023,0.008,0.011,0.092,0.246,0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18628275595900057,[-0.06967574]
249,-0.011,0.038,-0.557,0.001,0.099,0.046,0.958,1.0,0.009,-0.016,-0.004,0.014,0.01,-0.004,0.091,-0.401,0.031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20282325609026952,[-0.06991245]
250,-0.001,0.041,-0.554,-0.001,0.1,0.046,0.958,1.0,0.009,-0.021,-0.005,0.011,0.018,-0.006,0.006,-0.3,0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19714059846123655,[-0.07012117]
251,0.009,0.036,-0.556,-0.003,0.1,0.047,0.958,1.0,0.007,-0.024,-0.005,0.014,0.012,0.0,-0.076,-0.171,-0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19279310959199145,[-0.06976826]
252,-0.006,-0.034,-0.553,-0.004,0.101,0.047,0.958,1.0,0.008,-0.016,-0.006,0.019,0.01,-0.005,0.061,0.369,-0.027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20098503058230022,[-0.06975771]
253,-0.001,-0.044,-0.556,0.001,0.101,0.047,0.958,1.0,0.008,-0.011,-0.005,0.014,0.008,-0.005,0.003,0.361,0.053,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20049391456790672,[-0.06999336]
254,-0.001,-0.018,-0.561,0.0,0.102,0.048,0.958,1.0,0.009,-0.009,-0.005,0.012,0.009,0.004,-0.02,0.03,0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18731408296242896,[-0.06988725]
255,-0.003,0.039,-0.559,-0.004,0.102,0.048,0.958,1.0,0.009,-0.017,-0.006,0.007,0.011,0.001,0.006,-0.378,-0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19415951860541397,[-0.06951969]
256,0.008,0.042,-0.558,-0.001,0.102,0.048,0.958,1.0,0.008,-0.022,-0.006,0.005,0.006,0.005,-0.099,-0.269,0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18903094644804405,[-0.06964482]
257,-0.02,0.009,-0.558,-0.004,0.102,0.049,0.958,1.0,0.011,-0.021,-0.006,0.008,0.01,0.008,0.145,0.059,-0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19039990765868053,[-0.06962498]
258,-0.016,-0.051,-0.556,0.001,0.103,0.049,0.958,1.0,0.011,-0.012,-0.005,0.007,0.002,0.003,0.07,0.483,0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19843614536874463,[-0.06958389]
259,0.008,-0.034,-0.563,0.001,0.103,0.049,0.959,1.0,0.009,-0.008,-0.005,0.006,0.003,0.008,-0.133,0.199,0.051,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19106029169648758,[-0.06963663]
260,0.008,0.0,-0.559,0.001,0.103,0.049,0.958,1.0,0.007,-0.011,-0.004,0.004,0.006,-0.001,-0.074,-0.097,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19772600843586532,[-0.0699785]
261,0.004,0.014,-0.555,-0.003,0.103,0.049,0.958,1.0,0.007,-0.015,-0.005,-0.002,0.002,-0.009,-0.047,-0.12,-0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20145625062432426,[-0.06993766]
262,-0.033,-0.003,-0.554,-0.007,0.103,0.049,0.958,1.0,0.011,-0.015,-0.006,0.008,0.004,-0.007,0.267,0.026,-0.077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19590675613800657,[-0.06990079]
263,-0.012,0.003,-0.545,-0.003,0.103,0.049,0.957,1.0,0.01,-0.015,-0.006,0.002,0.001,-0.03,0.051,-0.017,-0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22135054844570615,[-0.07075395]
264,0.016,-0.001,-0.543,-0.002,0.103,0.049,0.956,1.0,0.007,-0.015,-0.005,0.002,0.004,-0.031,-0.17,0.032,0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2102871129158638,[-0.07103185]
265,0.02,0.01,-0.543,-0.0,0.103,0.049,0.954,1.0,0.004,-0.016,-0.004,-0.002,0.003,-0.029,-0.136,-0.043,0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20942572103275395,[-0.07129869]
266,0.017,0.01,-0.54,0.002,0.103,0.049,0.953,1.0,0.004,-0.017,-0.003,-0.009,-0.005,-0.033,-0.132,0.001,0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21544418626317055,[-0.07213909]
267,-0.017,0.011,-0.547,-0.004,0.103,0.049,0.953,1.0,0.008,-0.018,-0.004,-0.005,0.0,-0.01,0.154,-0.004,-0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19239114065318197,[-0.07208626]
268,-0.021,-0.006,-0.554,-0.005,0.103,0.05,0.954,1.0,0.011,-0.016,-0.005,-0.0,0.005,0.013,0.146,0.114,-0.045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18439502104433306,[-0.07194776]
269,-0.023,-0.017,-0.558,-0.005,0.102,0.05,0.954,1.0,0.013,-0.012,-0.006,-0.007,0.006,0.023,0.114,0.166,-0.037,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18908510217431934,[-0.07190848]
270,-0.013,-0.005,-0.568,-0.004,0.102,0.05,0.956,1.0,0.011,-0.011,-0.006,-0.002,0.002,0.045,0.05,-0.019,-0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17252039027851523,[-0.07113424]
271,0.021,0.017,-0.567,0.002,0.102,0.05,0.958,1.0,0.006,-0.014,-0.004,-0.008,0.006,0.04,-0.189,-0.155,0.051,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1875402642683786,[-0.07102908]
272,0.02,0.012,-0.574,-0.002,0.102,0.05,0.96,1.0,0.004,-0.016,-0.005,-0.008,0.008,0.053,-0.115,-0.052,-0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17043443850964626,[-0.07021374]
273,-0.013,-0.056,-0.578,0.003,0.102,0.05,0.962,1.0,0.007,-0.01,-0.003,0.001,-0.003,0.059,0.139,0.506,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16877969732470166,[-0.06923752]
274,-0.01,-0.024,-0.577,0.002,0.102,0.05,0.963,1.0,0.009,-0.009,-0.003,-0.004,0.001,0.04,0.061,0.153,0.044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18938577221180464,[-0.0690427]
275,0.012,0.016,-0.573,-0.003,0.101,0.05,0.963,1.0,0.008,-0.012,-0.004,-0.008,0.002,0.027,-0.152,-0.198,-0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18513161347311455,[-0.06796066]
276,0.011,0.043,-0.568,-0.004,0.101,0.051,0.964,1.0,0.007,-0.019,-0.005,-0.009,0.007,0.007,-0.095,-0.311,-0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19630157448302352,[-0.06754284]
277,-0.009,-0.002,-0.56,-0.001,0.101,0.051,0.963,1.0,0.008,-0.016,-0.004,-0.007,-0.0,-0.012,0.077,0.109,0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2015715419834811,[-0.06730819]
