Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
61,-0.271,-0.386,0.092,-0.009,0.015,0.027,0.842,0.998,0.038,0.042,0.041,0.04,0.051,0.524,2.14,2.302,-0.204,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.258,0.091,0.137,-0.003,0.015,0.031,0.861,0.999,0.006,0.009,0.042,-0.011,0.106,0.586,-1.761,-1.598,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.4,0.379,0.067,0.004,0.014,0.034,0.881,0.998,-0.035,-0.039,0.045,-0.022,0.111,0.599,-2.189,-2.583,0.141,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.384,0.386,0.027,0.024,0.014,0.038,0.897,0.994,-0.054,-0.076,0.052,-0.021,0.108,0.48,-1.226,-2.054,0.372,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,-0.102,-0.063,0.064,-0.001,0.014,0.041,0.915,0.998,-0.01,-0.044,0.052,0.014,0.082,0.547,2.628,1.774,-0.083,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,-0.264,-0.278,0.09,-0.018,0.014,0.044,0.933,0.998,0.036,0.003,0.047,0.005,0.09,0.531,2.696,2.458,-0.425,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,-0.305,-0.351,0.075,-0.004,0.014,0.047,0.945,0.996,0.069,0.04,0.044,-0.006,0.092,0.386,2.095,2.216,-0.174,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.163,0.066,0.109,0.017,0.013,0.051,0.957,0.998,0.041,0.015,0.047,-0.046,0.122,0.37,-1.616,-1.205,0.215,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.333,0.306,0.079,0.014,0.011,0.055,0.968,0.998,0.005,-0.026,0.049,-0.045,0.112,0.326,-2.028,-2.143,0.154,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.368,0.374,0.032,0.02,0.009,0.058,0.975,0.997,-0.023,-0.06,0.052,-0.055,0.102,0.197,-1.717,-1.962,0.233,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,-0.108,-0.021,0.07,-0.011,0.009,0.06,0.981,0.998,0.012,-0.036,0.052,-0.009,0.048,0.214,1.98,1.361,-0.174,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-0.362,-0.245,0.111,-0.021,0.009,0.061,0.986,0.997,0.058,0.007,0.047,-0.006,0.039,0.143,2.677,2.158,-0.392,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,-0.4,-0.385,0.084,-0.005,0.009,0.062,0.985,0.994,0.091,0.046,0.045,-0.006,0.037,-0.016,2.379,2.337,-0.137,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.4,0.332,0.188,0.014,0.007,0.064,0.985,0.997,0.058,0.028,0.048,-0.096,0.143,0.003,-5.694,-4.195,0.422,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.396,0.294,0.115,0.016,0.006,0.065,0.984,0.999,0.011,-0.008,0.05,-0.039,0.051,-0.025,-3.23,-2.459,0.197,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.398,0.388,0.082,0.029,0.005,0.066,0.979,0.997,-0.027,-0.05,0.056,-0.033,0.028,-0.132,-2.368,-2.292,0.424,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,-0.062,0.005,0.115,0.003,0.005,0.065,0.977,0.998,-0.0,-0.029,0.057,0.006,-0.022,-0.073,1.415,0.912,0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,-0.4,-0.4,0.182,-0.054,0.007,0.063,0.975,0.997,0.055,0.019,0.05,0.038,-0.068,-0.119,4.573,3.638,-0.711,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,-0.4,-0.4,0.103,-0.024,0.008,0.061,0.968,0.992,0.095,0.065,0.048,0.041,-0.053,-0.201,2.736,2.623,-0.191,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.01,-0.003,0.131,0.037,0.008,0.06,0.964,0.996,0.058,0.034,0.054,0.012,-0.035,-0.124,-2.026,-1.56,0.367,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.287,0.279,0.17,0.034,0.009,0.058,0.962,0.998,0.009,-0.014,0.061,0.023,-0.063,-0.065,-2.828,-2.464,0.355,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.337,0.376,0.124,0.034,0.01,0.055,0.958,0.996,-0.024,-0.053,0.066,0.033,-0.076,-0.131,-2.139,-2.132,0.421,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,-0.187,-0.063,0.166,-0.011,0.013,0.051,0.955,0.998,0.004,-0.027,0.063,0.082,-0.12,-0.088,1.585,1.115,-0.159,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,-0.4,-0.352,0.145,-0.029,0.016,0.047,0.952,0.997,0.042,0.014,0.055,0.088,-0.131,-0.102,2.213,2.084,-0.494,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,-0.4,-0.4,0.05,-0.025,0.02,0.042,0.945,0.994,0.073,0.057,0.051,0.098,-0.138,-0.183,1.894,2.306,-0.271,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.039,-0.033,0.129,0.019,0.022,0.038,0.942,0.998,0.033,0.026,0.055,0.064,-0.109,-0.107,-2.181,-1.439,0.182,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.305,0.246,0.185,0.024,0.024,0.035,0.938,0.998,-0.015,-0.02,0.06,0.08,-0.114,-0.112,-2.747,-2.434,0.273,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.4,0.4,0.153,0.044,0.026,0.031,0.929,0.994,-0.056,-0.064,0.067,0.069,-0.134,-0.299,-3.075,-2.519,0.526,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.181,0.266,0.177,0.025,0.029,0.026,0.918,0.993,-0.057,-0.076,0.076,0.082,-0.13,-0.322,0.095,-0.493,0.433,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-0.322,-0.177,0.247,-0.022,0.032,0.022,0.91,0.997,-0.007,-0.028,0.071,0.093,-0.136,-0.258,2.718,2.153,-0.366,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,-0.4,-0.4,0.158,-0.035,0.035,0.018,0.9,0.997,0.036,0.023,0.062,0.083,-0.118,-0.283,2.631,2.622,-0.487,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.034,-0.151,0.188,0.003,0.036,0.016,0.891,0.998,0.014,0.021,0.064,0.033,-0.063,-0.247,-1.265,-0.115,0.092,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.399,0.236,0.232,0.01,0.037,0.015,0.887,0.997,-0.034,-0.021,0.07,0.017,-0.044,-0.145,-2.652,-1.992,0.225,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.4,0.4,0.114,0.022,0.037,0.014,0.883,0.992,-0.07,-0.067,0.078,0.003,-0.024,-0.122,-2.195,-2.328,0.445,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,-0.045,0.073,0.184,-0.009,0.038,0.012,0.881,0.995,-0.035,-0.051,0.077,0.035,-0.044,-0.041,1.87,0.79,-0.145,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,-0.389,-0.23,0.224,-0.021,0.039,0.011,0.882,0.997,0.015,-0.011,0.071,0.03,-0.024,0.009,2.907,1.954,-0.433,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,-0.398,-0.4,0.123,-0.018,0.04,0.011,0.88,0.996,0.05,0.036,0.068,0.029,-0.014,-0.048,2.23,2.357,-0.191,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.164,-0.05,0.177,0.008,0.039,0.012,0.881,0.997,0.013,0.017,0.072,-0.016,0.032,0.016,-1.986,-0.786,0.175,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.4,0.233,0.183,0.015,0.039,0.013,0.884,0.996,-0.035,-0.02,0.078,-0.018,0.04,0.069,-2.735,-1.837,0.282,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.4,0.399,0.1,0.016,0.038,0.015,0.884,0.992,-0.068,-0.067,0.085,-0.031,0.041,0.018,-1.991,-2.267,0.403,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,-0.044,0.057,0.149,-0.0,0.037,0.016,0.888,0.995,-0.028,-0.047,0.086,-0.006,0.028,0.116,2.058,0.826,-0.058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,-0.312,-0.207,0.183,-0.01,0.037,0.017,0.894,0.997,0.018,-0.01,0.081,-0.013,0.04,0.166,2.71,1.97,-0.332,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
