Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz,err_z,aug_u
198,-0.01,0.025,-0.527,-0.012,0.142,0.042,0.667,1.0,0.011,-0.022,-0.008,-0.009,0.01,-0.004,-0.018,-0.107,-0.145,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.033,-0.053,-0.519,0.001,0.142,0.042,0.666,1.0,0.006,-0.014,-0.007,-0.014,0.014,-0.026,-0.31,0.508,0.057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.025,-0.063,-0.53,-0.001,0.142,0.043,0.666,1.0,0.004,-0.006,-0.007,-0.003,0.013,-0.018,-0.172,0.339,0.027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,-0.037,-0.013,-0.536,0.0,0.141,0.043,0.666,1.0,0.008,-0.008,-0.007,-0.014,0.0,-0.001,0.314,-0.093,0.042,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,-0.063,0.054,-0.534,-0.007,0.141,0.042,0.666,1.0,0.014,-0.018,-0.008,-0.013,-0.003,0.004,0.403,-0.511,-0.074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,-0.044,0.065,-0.532,-0.006,0.14,0.043,0.666,0.999,0.016,-0.026,-0.009,-0.013,0.004,0.0,0.179,-0.398,-0.057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.049,-0.033,-0.525,-0.0,0.14,0.043,0.666,1.0,0.005,-0.018,-0.008,-0.004,0.007,0.005,-0.472,0.379,0.039,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.044,-0.062,-0.536,-0.002,0.14,0.043,0.666,1.0,-0.0,-0.01,-0.008,0.002,0.006,0.007,-0.288,0.435,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.028,-0.065,-0.539,-0.0,0.14,0.043,0.666,1.0,-0.001,-0.004,-0.008,-0.005,-0.0,0.001,-0.103,0.317,0.039,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,-0.004,0.051,-0.534,0.002,0.14,0.043,0.666,1.0,0.004,-0.014,-0.007,-0.013,-0.001,-0.0,0.086,-0.592,0.076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,-0.029,0.035,-0.531,-0.002,0.139,0.043,0.666,1.0,0.008,-0.019,-0.007,-0.01,-0.004,0.005,0.218,-0.289,0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,-0.041,0.033,-0.526,-0.005,0.139,0.043,0.666,1.0,0.012,-0.025,-0.009,-0.009,0.004,-0.015,0.257,-0.099,-0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,-0.008,-0.047,-0.523,-0.006,0.139,0.043,0.666,1.0,0.009,-0.016,-0.009,-0.002,0.006,-0.01,0.01,0.457,-0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.031,-0.037,-0.53,0.0,0.139,0.043,0.665,1.0,0.004,-0.013,-0.009,-0.001,0.002,-0.006,-0.271,0.268,0.058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.006,-0.009,-0.533,-0.004,0.139,0.044,0.665,1.0,0.002,-0.011,-0.008,-0.004,0.007,0.001,0.068,-0.068,-0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.014,0.027,-0.528,-0.001,0.138,0.044,0.665,1.0,0.0,-0.015,-0.007,-0.016,0.004,-0.012,0.029,-0.292,0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,-0.01,0.03,-0.53,-0.006,0.138,0.044,0.665,1.0,0.004,-0.02,-0.007,-0.008,0.006,0.0,0.167,-0.202,-0.052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,-0.014,0.01,-0.529,-0.007,0.138,0.044,0.665,1.0,0.007,-0.02,-0.009,-0.004,0.009,0.001,0.136,-0.012,-0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.019,-0.027,-0.526,0.003,0.138,0.045,0.665,1.0,0.005,-0.015,-0.007,-0.007,0.017,-0.007,-0.123,0.244,0.084,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.006,-0.006,-0.533,-0.007,0.138,0.045,0.665,1.0,0.006,-0.014,-0.009,0.001,0.013,0.006,-0.021,-0.035,-0.068,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.008,-0.016,-0.531,-0.001,0.138,0.045,0.665,1.0,0.003,-0.013,-0.007,-0.007,0.015,0.001,0.05,0.071,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,-0.012,0.009,-0.535,-0.003,0.138,0.046,0.665,1.0,0.006,-0.015,-0.007,-0.007,0.01,0.013,0.161,-0.132,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,-0.006,-0.015,-0.537,-0.001,0.137,0.046,0.666,1.0,0.007,-0.015,-0.007,-0.004,0.009,0.022,0.061,0.114,0.033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.006,-0.007,-0.537,-0.003,0.137,0.047,0.667,1.0,0.007,-0.015,-0.007,-0.005,0.013,0.018,-0.05,0.026,-0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.027,0.002,-0.534,-0.003,0.137,0.047,0.667,1.0,0.005,-0.016,-0.007,-0.008,0.012,0.009,-0.217,-0.029,-0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.002,0.018,-0.537,-0.001,0.137,0.048,0.668,1.0,0.007,-0.018,-0.007,-0.008,0.018,0.015,0.018,-0.139,0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,-0.038,-0.023,-0.534,-0.006,0.137,0.048,0.668,1.0,0.011,-0.014,-0.007,-0.005,0.017,0.011,0.323,0.173,-0.055,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,-0.022,-0.014,-0.534,-0.004,0.136,0.049,0.668,1.0,0.012,-0.015,-0.007,-0.004,0.012,0.003,0.112,0.099,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.022,-0.003,-0.526,0.002,0.136,0.049,0.668,1.0,0.008,-0.014,-0.006,-0.005,0.024,-0.015,-0.197,-0.032,0.069,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.044,0.038,-0.532,0.001,0.136,0.05,0.668,1.0,0.002,-0.02,-0.006,-0.009,0.013,-0.003,-0.292,-0.275,0.049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,-0.003,0.013,-0.529,-0.005,0.136,0.05,0.667,1.0,0.005,-0.02,-0.006,-0.01,0.006,-0.006,0.086,-0.014,-0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,-0.05,-0.002,-0.53,-0.008,0.135,0.05,0.668,1.0,0.012,-0.019,-0.008,-0.007,0.006,-0.002,0.38,0.108,-0.082,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,-0.04,-0.036,-0.531,-0.002,0.135,0.05,0.668,1.0,0.015,-0.013,-0.007,-0.008,0.005,-0.0,0.196,0.295,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.003,-0.063,-0.537,-0.004,0.135,0.051,0.668,1.0,0.011,-0.009,-0.008,-0.01,0.014,0.011,-0.112,0.466,-0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.065,0.025,-0.529,0.002,0.134,0.051,0.667,1.0,0.002,-0.014,-0.006,-0.016,0.021,-0.013,-0.478,-0.279,0.074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.053,0.04,-0.533,0.001,0.134,0.052,0.667,1.0,-0.002,-0.02,-0.006,-0.02,0.011,-0.007,-0.275,-0.257,0.064,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,-0.036,0.007,-0.525,-0.002,0.134,0.052,0.667,1.0,0.007,-0.02,-0.006,-0.01,0.002,-0.015,0.369,0.061,0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,-0.063,-0.012,-0.527,-0.009,0.134,0.052,0.667,1.0,0.015,-0.018,-0.008,-0.002,-0.004,-0.01,0.409,0.164,-0.089,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,-0.074,0.003,-0.533,-0.011,0.134,0.052,0.666,1.0,0.021,-0.017,-0.009,0.002,-0.002,-0.002,0.364,-0.031,-0.127,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.033,-0.043,-0.522,0.006,0.133,0.052,0.666,1.0,0.011,-0.011,-0.006,-0.008,0.009,-0.018,-0.446,0.32,0.14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.059,-0.031,-0.53,0.003,0.133,0.052,0.665,1.0,0.002,-0.01,-0.005,-0.001,0.007,-0.013,-0.457,0.141,0.076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.057,-0.006,-0.531,0.0,0.133,0.052,0.665,1.0,-0.004,-0.01,-0.004,-0.006,0.003,-0.017,-0.29,-0.098,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,-0.041,0.099,-0.524,-0.011,0.133,0.052,0.664,1.0,0.006,-0.023,-0.006,-0.009,-0.004,-0.019,0.434,-0.851,-0.118,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,-0.074,0.029,-0.525,-0.004,0.133,0.052,0.664,1.0,0.015,-0.022,-0.006,-0.004,-0.004,-0.011,0.519,-0.134,-0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,-0.044,-0.032,-0.528,-0.001,0.133,0.052,0.664,1.0,0.018,-0.017,-0.006,0.002,-0.008,-0.003,0.111,0.338,0.033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.081,-0.08,-0.529,0.004,0.133,0.052,0.664,1.0,0.004,-0.006,-0.004,0.009,0.006,0.006,-0.756,0.506,0.104,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.067,-0.034,-0.544,-0.001,0.133,0.052,0.664,1.0,-0.001,-0.005,-0.004,0.0,0.007,0.01,-0.461,0.027,0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.017,0.028,-0.538,-0.001,0.133,0.052,0.665,1.0,-0.001,-0.012,-0.004,-0.008,-0.002,0.008,0.036,-0.403,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,-0.064,0.067,-0.532,-0.004,0.133,0.052,0.665,1.0,0.011,-0.023,-0.005,-0.004,-0.018,0.008,0.488,-0.511,-0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,-0.033,-0.01,-0.527,-0.002,0.133,0.052,0.665,1.0,0.015,-0.02,-0.005,0.0,-0.008,-0.002,0.077,0.201,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,-0.005,-0.037,-0.523,-0.004,0.133,0.052,0.664,1.0,0.014,-0.016,-0.006,0.005,0.001,-0.017,-0.151,0.353,-0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.058,-0.018,-0.524,0.001,0.133,0.052,0.664,1.0,0.005,-0.013,-0.005,0.002,0.0,-0.017,-0.565,0.078,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.021,0.028,-0.525,-0.007,0.133,0.052,0.663,1.0,0.004,-0.017,-0.006,-0.007,0.001,-0.019,-0.146,-0.259,-0.073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,-0.02,0.01,-0.523,-0.002,0.133,0.052,0.662,1.0,0.007,-0.017,-0.005,-0.006,-0.006,-0.016,0.172,-0.07,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,-0.08,-0.015,-0.526,-0.004,0.133,0.051,0.662,1.0,0.017,-0.015,-0.006,-0.003,-0.018,-0.007,0.478,0.121,-0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,-0.022,-0.004,-0.525,-0.007,0.133,0.051,0.662,1.0,0.015,-0.015,-0.007,-0.0,-0.005,-0.017,-0.035,-0.003,-0.073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.026,0.004,-0.527,-0.002,0.132,0.05,0.662,1.0,0.009,-0.014,-0.006,-0.005,-0.007,-0.001,-0.371,-0.096,0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.021,0.003,-0.531,0.001,0.132,0.05,0.662,1.0,0.005,-0.016,-0.005,-0.007,-0.011,0.007,-0.224,-0.025,0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,-0.017,0.029,-0.527,-0.002,0.132,0.049,0.662,1.0,0.006,-0.02,-0.005,-0.009,-0.016,-0.006,0.123,-0.172,0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,-0.024,0.006,-0.525,-0.004,0.132,0.049,0.662,1.0,0.009,-0.02,-0.006,-0.011,-0.02,-0.007,0.1,0.079,-0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.009,-0.017,-0.525,0.002,0.131,0.048,0.662,1.0,0.008,-0.016,-0.005,-0.01,-0.013,-0.006,-0.196,0.2,0.069,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.002,-0.008,-0.532,-0.004,0.131,0.048,0.662,1.0,0.006,-0.014,-0.005,-0.0,-0.018,0.01,-0.079,0.014,-0.027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.031,0.001,-0.528,0.007,0.131,0.047,0.662,1.0,0.002,-0.014,-0.004,-0.007,-0.019,-0.002,-0.279,-0.049,0.133,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,-0.023,-0.025,-0.531,-0.004,0.131,0.046,0.662,1.0,0.007,-0.012,-0.005,-0.006,-0.02,0.008,0.133,0.159,-0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,-0.046,-0.057,-0.532,-0.006,0.13,0.046,0.662,1.0,0.01,-0.007,-0.005,-0.005,-0.015,0.002,0.317,0.354,-0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,-0.047,-0.027,-0.535,-0.004,0.13,0.045,0.662,1.0,0.013,-0.007,-0.005,-0.003,-0.017,0.002,0.231,0.029,-0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.025,0.034,-0.532,-0.0,0.13,0.045,0.663,1.0,0.006,-0.015,-0.005,-0.007,-0.012,0.008,-0.308,-0.37,0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.046,0.095,-0.528,-0.005,0.13,0.045,0.662,1.0,-0.001,-0.029,-0.006,-0.011,-0.007,-0.004,-0.314,-0.595,-0.056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.044,0.036,-0.528,-0.001,0.13,0.044,0.662,1.0,-0.005,-0.027,-0.005,-0.011,-0.011,-0.007,-0.205,-0.029,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,-0.046,-0.089,-0.521,-0.002,0.13,0.044,0.662,1.0,0.003,-0.012,-0.005,0.001,-0.019,-0.004,0.495,0.808,0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,-0.047,-0.059,-0.532,-0.005,0.13,0.043,0.662,1.0,0.009,-0.007,-0.006,0.001,-0.011,-0.011,0.35,0.354,-0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,-0.028,-0.016,-0.529,-0.001,0.129,0.043,0.661,1.0,0.013,-0.008,-0.006,-0.009,-0.005,-0.014,0.064,-0.033,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.041,0.024,-0.526,0.003,0.129,0.043,0.661,1.0,0.004,-0.013,-0.004,-0.012,0.001,-0.005,-0.382,-0.301,0.068,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.032,0.053,-0.528,-0.006,0.129,0.043,0.661,1.0,0.001,-0.021,-0.005,-0.003,0.0,-0.005,-0.209,-0.4,-0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0.013,-0.001,-0.525,-0.003,0.129,0.043,0.661,1.0,0.001,-0.017,-0.005,-0.001,0.0,-0.005,-0.008,0.043,-0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,-0.016,-0.075,-0.525,0.002,0.129,0.043,0.661,1.0,0.006,-0.008,-0.004,0.005,-0.016,-0.008,0.093,0.542,0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,-0.035,-0.037,-0.53,-0.004,0.129,0.043,0.66,1.0,0.01,-0.007,-0.005,0.007,0.001,-0.014,0.244,0.105,-0.037,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,-0.005,-0.025,-0.529,-0.0,0.129,0.043,0.66,1.0,0.009,-0.008,-0.005,-0.0,-0.006,-0.008,-0.064,0.031,0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0.022,0.021,-0.53,-0.001,0.13,0.043,0.66,1.0,0.006,-0.014,-0.005,0.004,0.005,0.005,-0.227,-0.293,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0.016,0.027,-0.527,-0.003,0.13,0.043,0.66,1.0,0.003,-0.02,-0.005,0.008,0.004,-0.002,-0.081,-0.205,-0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,-0.016,-0.017,-0.524,-0.0,0.13,0.043,0.66,1.0,0.006,-0.016,-0.005,0.008,-0.001,-0.006,0.152,0.149,0.027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,-0.014,-0.03,-0.527,-0.003,0.131,0.043,0.66,1.0,0.007,-0.013,-0.005,0.014,-0.005,-0.003,0.088,0.173,-0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,-0.008,-0.037,-0.53,-0.0,0.131,0.043,0.66,1.0,0.008,-0.01,-0.005,0.01,-0.001,0.002,0.005,0.172,0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,-0.004,-0.005,-0.532,-0.001,0.131,0.043,0.66,1.0,0.007,-0.012,-0.005,0.008,0.005,0.008,0.013,-0.1,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0.011,0.03,-0.532,-0.003,0.131,0.043,0.66,1.0,0.005,-0.018,-0.006,0.002,0.002,0.014,-0.09,-0.276,-0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,-0.007,0.026,-0.534,-0.003,0.131,0.043,0.661,1.0,0.006,-0.02,-0.006,0.002,0.006,0.022,0.076,-0.181,-0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,-0.012,0.021,-0.534,-0.009,0.131,0.043,0.662,1.0,0.006,-0.021,-0.007,0.003,0.008,0.022,0.134,-0.103,-0.107,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,-0.017,-0.027,-0.537,0.001,0.131,0.044,0.663,1.0,0.007,-0.017,-0.006,0.007,0.013,0.033,0.187,0.272,0.065,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.022,-0.015,-0.535,0.005,0.131,0.044,0.663,1.0,0.003,-0.015,-0.005,-0.002,0.011,0.018,-0.118,0.121,0.119,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.015,-0.008,-0.534,0.001,0.131,0.045,0.663,1.0,0.004,-0.015,-0.005,-0.005,0.016,0.01,-0.058,0.058,0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.001,0.019,-0.536,-0.001,0.131,0.045,0.664,1.0,0.005,-0.018,-0.005,-0.009,0.015,0.018,0.058,-0.124,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,-0.019,0.02,-0.534,-0.004,0.131,0.045,0.665,1.0,0.009,-0.02,-0.007,-0.001,0.007,0.015,0.13,-0.107,-0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,-0.006,-0.015,-0.535,-0.006,0.131,0.046,0.665,1.0,0.009,-0.018,-0.007,-0.001,0.015,0.023,0.025,0.209,-0.061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0.001,-0.048,-0.536,-0.002,0.131,0.046,0.666,1.0,0.009,-0.012,-0.007,0.003,0.018,0.017,-0.03,0.373,0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.021,-0.02,-0.54,0.004,0.131,0.047,0.666,1.0,0.005,-0.012,-0.005,0.004,0.013,0.021,-0.151,0.075,0.102,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.019,0.035,-0.534,0.0,0.131,0.048,0.666,1.0,0.005,-0.018,-0.005,-0.008,0.016,0.007,-0.11,-0.291,0.039,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.008,0.015,-0.533,0.002,0.13,0.048,0.667,1.0,0.006,-0.019,-0.005,-0.012,0.008,0.008,-0.05,-0.04,0.058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,-0.027,-0.013,-0.53,-0.006,0.13,0.048,0.667,1.0,0.011,-0.018,-0.006,-0.001,0.011,0.0,0.184,0.185,-0.052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,-0.017,-0.027,-0.528,-0.003,0.13,0.049,0.666,1.0,0.013,-0.014,-0.006,0.002,0.012,-0.007,0.025,0.214,-0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0.009,-0.026,-0.529,0.004,0.13,0.049,0.666,1.0,0.01,-0.013,-0.005,-0.006,0.014,-0.007,-0.158,0.202,0.098,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
