Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
82,-0.01,0.047,0.225,-0.004,0.389,0.035,0.967,1.0,-0.004,0.013,-0.017,0.466,0.007,0.055,0.547,-0.868,-0.042,0.3707865168539326,0.0,1.1235955056179776,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
83,-0.112,0.162,0.25,-0.002,0.404,0.035,0.969,1.0,0.012,-0.009,-0.018,0.475,0.007,0.045,0.974,-1.274,-0.003,0.38764044943820225,0.0,1.1292134831460674,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
84,-0.047,0.01,0.243,-0.003,0.419,0.036,0.971,1.0,0.018,-0.008,-0.019,0.503,0.021,0.066,0.215,0.062,-0.016,0.4044943820224719,0.0,1.1348314606741572,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
85,0.048,-0.089,0.246,-0.002,0.435,0.037,0.975,1.0,0.01,0.005,-0.019,0.524,0.029,0.104,-0.422,0.563,-0.005,0.42134831460674155,0.0,1.1404494382022472,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
86,0.102,-0.161,0.21,-0.003,0.452,0.038,0.98,1.0,-0.003,0.022,-0.018,0.519,0.026,0.167,-0.553,0.805,-0.028,0.4382022471910112,0.0,1.146067415730337,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
87,0.069,-0.078,0.187,-0.001,0.468,0.038,0.987,1.0,-0.005,0.02,-0.017,0.518,0.025,0.234,-0.186,0.081,0.016,0.4550561797752809,0.0,1.151685393258427,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
88,-0.052,0.072,0.205,-0.003,0.484,0.039,0.997,1.0,0.006,0.003,-0.018,0.532,0.02,0.298,0.705,-1.016,-0.047,0.47191011235955055,0.0,1.1573033707865168,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
89,-0.087,0.133,0.209,-0.001,0.499,0.039,1.005,1.0,0.017,-0.013,-0.018,0.516,0.015,0.284,0.677,-1.061,-0.009,0.4887640449438202,0.0,1.1629213483146068,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
90,-0.078,0.052,0.205,0.0,0.518,0.04,1.014,0.999,0.023,-0.018,-0.019,0.575,0.016,0.27,0.363,-0.399,0.042,0.5056179775280899,0.0,1.1685393258426966,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
91,0.06,-0.088,0.225,-0.002,0.535,0.041,1.02,1.0,0.012,-0.004,-0.019,0.542,0.025,0.211,-0.681,0.772,-0.002,0.5224719101123595,0.0,1.1741573033707864,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,9.992007221626409e-14
92,0.103,-0.19,0.2,0.008,0.552,0.041,1.026,1.0,0.001,0.014,-0.017,0.588,0.027,0.196,-0.727,1.06,0.163,0.5393258426966292,0.0,1.1797752808988764,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584270037,0.0,0.0,0.0
93,0.097,-0.085,0.188,-0.005,0.569,0.042,1.03,1.0,-0.007,0.015,-0.018,0.543,0.022,0.152,-0.437,0.154,-0.022,0.5561797752808989,0.0,1.1853932584269664,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,-9.992007221626409e-14
94,-0.064,0.086,0.23,-0.008,0.586,0.042,1.035,1.0,0.007,-0.002,-0.019,0.514,0.009,0.134,0.743,-0.982,-0.102,0.5730337078651685,0.0,1.1910112359550562,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
95,-0.122,0.179,0.23,-0.002,0.602,0.042,1.038,0.999,0.02,-0.024,-0.02,0.506,0.002,0.102,0.824,-1.139,-0.007,0.5898876404494382,0.0,1.196629213483146,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
96,-0.102,0.096,0.227,-0.005,0.619,0.042,1.039,0.999,0.028,-0.03,-0.02,0.586,0.004,0.061,0.412,-0.471,-0.033,0.6067415730337078,0.0,1.202247191011236,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
97,0.039,-0.08,0.259,-0.0,0.634,0.043,1.04,1.0,0.017,-0.013,-0.019,0.54,0.009,0.039,-0.647,1.01,0.02,0.6235955056179775,0.0,1.2078651685393258,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,0.0
