Step,Last_Control_0,Last_Control_1,Last_Control_2,Last_Control_3,Last_Position_X,Last_Position_Y,Last_Position_Z,Predicted_Position_X,Predicted_Position_Y,Predicted_Position_Z,Actual_Position_X,Actual_Position_Y,Actual_Position_Z,Last_Linear_Velocity_X,Last_Linear_Velocity_Y,Last_Linear_Velocity_Z,Predicted_Linear_Velocity_X,Predicted_Linear_Velocity_Y,Predicted_Linear_Velocity_Z,Actual_Linear_Velocity_X,Actual_Linear_Velocity_Y,Actual_Linear_Velocity_Z,Last_Orientation_W,Last_Orientation_X,Last_Orientation_Y,Last_Orientation_Z,Predicted_Orientation_W,Predicted_Orientation_X,Predicted_Orientation_Y,Predicted_Orientation_Z,Actual_Orientation_W,Actual_Orientation_X,Actual_Orientation_Y,Actual_Orientation_Z,Last_Angular_Velocity_X,Last_Angular_Velocity_Y,Last_Angular_Velocity_Z,Predicted_Angular_Velocity_X,Predicted_Angular_Velocity_Y,Predicted_Angular_Velocity_Z,Actual_Angular_Velocity_X,Actual_Angular_Velocity_Y,Actual_Angular_Velocity_Z,Setpoint_X,Setpoint_Y,Setpoint_Z,Setpoint_Orientation_W,Setpoint_Orientation_X,Setpoint_Orientation_Y,Setpoint_Orientation_Z,Setpoint_VX,Setpoint_VY,Setpoint_VZ,Setpoint_AX,Setpoint_AY,Setpoint_AZ
42,0.40811897034633626,0.2576470003373459,0.2701398674927175,0.4314879109048564,0.057,0.029,0.856,0.05119254378080927,0.024253987814150037,0.8616261505277704,0.054,0.027,0.858,-0.089,-0.089,0.064,-0.08239936607957783,-0.07974260738395963,0.15960802918856123,-0.086,-0.085,0.057,1.0,-0.006,0.003,0.002,0.9999970478229039,-0.006206009835603763,0.004367879138256868,0.002055500487949569,1.0,-0.006,0.004,0.002,-0.021,0.034,0.019,-0.009943520886008859,0.016135453408980385,0.0028013112862588715,-0.015,0.028,0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.3153956103831531,0.3234666392545811,0.2884026466883081,0.35170145395982955,0.054,0.027,0.858,0.04925879024041857,0.021386680612118084,0.8634431998050381,0.052,0.024,0.86,-0.086,-0.085,0.057,-0.08041839593236631,-0.07576340940938286,0.15593542786712739,-0.084,-0.081,0.052,1.0,-0.006,0.004,0.002,0.9999988318703859,-0.006127624878393499,0.004297066517027486,0.0015957626220517024,1.0,-0.006,0.004,0.002,-0.015,0.028,0.004,-0.00672620370891629,0.011902436705543905,-0.023940380994329744,-0.009,0.024,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.26371291865028024,0.4669173638403331,0.3925861526431326,0.270576316673305,0.052,0.024,0.86,0.04732613893773659,0.019454327153499255,0.8643709106663787,0.05,0.022,0.861,-0.084,-0.081,0.052,-0.07838864036143796,-0.0737218567297534,0.15551343049690491,-0.082,-0.079,0.047,1.0,-0.006,0.004,0.002,0.9999989417947237,-0.006104041679080609,0.00427891123790099,0.0015964784194194021,1.0,-0.006,0.004,0.002,-0.009,0.024,-0.024,-0.006495010159631634,0.010824990460320842,-0.02303065389563528,-0.006,0.023,-0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.2623219079361652,0.4207250571131763,0.3757122268070117,0.27763644630249074,0.05,0.022,0.861,0.04444039609887337,0.01758753530058283,0.8651422589631271,0.047,0.02,0.862,-0.082,-0.079,0.047,-0.07454863070113714,-0.06974650134582128,0.14807318311488527,-0.079,-0.075,0.04,1.0,-0.006,0.004,0.002,0.9999982309719202,-0.0060523777614201945,0.005217094964339354,0.0022306454890994856,1.0,-0.006,0.005,0.002,-0.006,0.023,-0.025,-0.0028374773342812925,0.006892374140194805,0.01439566984713244,-0.003,0.019,0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.3648387007722771,0.27360244474223583,0.2647093962495226,0.42802521078266154,0.047,0.02,0.862,0.042539934535031645,0.014720653427225533,0.8660555909968878,0.045,0.017,0.863,-0.079,-0.075,0.04,-0.07157400637573576,-0.06574766976313787,0.14582332117308977,-0.076,-0.071,0.038,1.0,-0.006,0.005,0.002,0.9999974929838057,-0.006048456213398621,0.005173368170891242,0.0026100786921965766,1.0,-0.006,0.005,0.002,-0.003,0.019,0.013,-0.0019515544173924239,0.004593773769638582,0.03584472591265134,-0.004,0.016,0.037,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.42320299525265903,0.24157365696069377,0.2365077058741295,0.4531476708115537,0.045,0.017,0.863,0.03963942740379964,0.012901779368966023,0.8679798893502769,0.042,0.015,0.865,-0.076,-0.071,0.038,-0.06863214065847423,-0.05990391764802257,0.1414011267747301,-0.073,-0.066,0.036,1.0,-0.006,0.005,0.002,0.9999989025449588,-0.007039214581319469,0.005112838672117469,0.002931073623665838,1.0,-0.007,0.005,0.003,-0.004,0.016,0.037,-0.00024100414679372362,0.001676623190616791,-0.00507091072373568,-0.004,0.012,-0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.2836063231016832,0.3114834892303308,0.33064689555448673,0.34328972517800893,0.042,0.015,0.865,0.03778621797732708,0.01103337716969613,0.8688495185173005,0.04,0.013,0.866,-0.073,-0.066,0.036,-0.06381962157402098,-0.05599941586113258,0.13593451846601884,-0.069,-0.062,0.035,1.0,-0.007,0.005,0.003,1.0000018486380893,-0.006988387242070764,0.006073554641297852,0.0012104611922178154,1.0,-0.007,0.006,0.002,-0.004,0.012,-0.003,0.0024487609041668945,-0.0007898569055117431,-0.04718065326645403,-0.001,0.01,-0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.22042596480026974,0.4603829516755795,0.3962225111269234,0.25688642830998465,0.04,0.013,0.866,0.03588651471545684,0.00918588607123614,0.8697569724227532,0.038,0.011,0.867,-0.069,-0.062,0.035,-0.060788701381172164,-0.051840010442487476,0.13561906341935728,-0.066,-0.057,0.031,1.0,-0.007,0.006,0.002,1.0000002931344363,-0.00592891341768333,0.00604365737008696,0.0005476991323145255,1.0,-0.006,0.006,0.001,-0.001,0.01,-0.047,0.004214747787817818,-0.003955277033610288,-0.025909798584886255,0.004,0.009,-0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.2532695408280571,0.46446313040862697,0.3661794180786352,0.27887015781583874,0.038,0.011,0.867,0.034020441956653345,0.007320059764663872,0.8705391516594966,0.036,0.009,0.868,-0.066,-0.057,0.031,-0.05677659012200498,-0.047814751038916775,0.13028437935944392,-0.062,-0.053,0.022,1.0,-0.006,0.006,0.001,1.0000011117095404,-0.005883261633207525,0.00598531863465258,0.002414570870189599,1.0,-0.006,0.006,0.002,0.004,0.009,-0.028,0.007362365742885883,-0.00795001088363537,0.02530852184028587,0.007,0.006,0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.38913444347622667,0.24919429515900265,0.25467150126070337,0.4607370085141703,0.036,0.009,0.868,0.032153255522666076,0.005453263856016578,0.8704616489856947,0.034,0.007,0.868,-0.062,-0.053,0.022,-0.052816815023574486,-0.04382183913251936,0.1277896097429294,-0.058,-0.049,0.02,1.0,-0.006,0.006,0.002,0.99999967592636,-0.005870587967444753,0.005911347810733209,0.002707721537701443,1.0,-0.006,0.006,0.002,0.007,0.006,0.024,0.009347366580330857,-0.012037453400849,0.04151996358446927,0.006,0.001,0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.4027306896774937,0.23477476367842087,0.23645502843700295,0.455889259950489,0.034,0.007,0.868,0.03028617911232856,0.004586610657916055,0.8714331315141404,0.032,0.006,0.869,-0.058,-0.049,0.02,-0.04885944657774461,-0.03982554481634332,0.1266604261983914,-0.054,-0.045,0.019,1.0,-0.006,0.006,0.002,1.000002657012649,-0.005871278510385036,0.005814606035539984,0.0017995851894075975,1.0,-0.006,0.006,0.002,0.006,0.001,0.043,0.009180430312453355,-0.016864594657314422,-0.012803515975078839,0.006,-0.005,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.2893548738774424,0.3842209297140723,0.3546151025954616,0.2987425624830535,0.032,0.006,0.869,0.028418910249703572,0.0037194302208259163,0.8724135114252003,0.03,0.005,0.87,-0.054,-0.045,0.019,-0.04489812040467509,-0.035855205548317816,0.1261524472323881,-0.05,-0.041,0.019,1.0,-0.006,0.006,0.002,1.0000038336482013,-0.005826718682272356,0.005739937583720735,0.0013006973509213872,1.0,-0.006,0.006,0.002,0.006,-0.005,-0.011,0.010819422948139758,-0.020600836211164895,-0.04148914430668568,0.01,-0.01,-0.042,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.23854664935931852,0.4587104759387679,0.4166976051541202,0.24177409619846757,0.03,0.005,0.87,0.02650440043297501,0.0018524948827394374,0.8723166822017686,0.028,0.003,0.87,-0.05,-0.041,0.019,-0.04278428105238219,-0.031891846295518944,0.12222981352758498,-0.047,-0.037,0.016,1.0,-0.006,0.006,0.002,1.0000022945796943,-0.005779808303063685,0.00472683076248559,0.0009152797589233395,1.0,-0.006,0.005,0.001,0.01,-0.01,-0.042,0.013712268750973436,-0.02004351470410479,-0.00427652418456783,0.013,-0.012,-0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.313426998114405,0.31005806327813945,0.3517785128778504,0.3201230669044095,0.028,0.003,0.87,0.025637167296547393,0.0009852747779834068,0.8732399944387884,0.027,0.002,0.871,-0.047,-0.037,0.016,-0.038808154658433854,-0.02791738844330474,0.11971911122365025,-0.043,-0.033,0.015,1.0,-0.006,0.005,0.001,1.00000250303814,-0.005741311215499896,0.0047173666461266,0.0025219557612825025,1.0,-0.006,0.005,0.002,0.013,-0.012,-0.006,0.017085337351637944,-0.02052610345688406,0.03111463646091772,0.014,-0.014,0.031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.39669313799648487,0.24470872778389607,0.25278252504770327,0.46104053151614977,0.027,0.002,0.871,0.023737906609938422,0.00010467776932581742,0.8731236384509999,0.025,0.001,0.871,-0.043,-0.033,0.015,-0.03575396721632278,-0.02475154233628464,0.11818232765837258,-0.04,-0.029,0.01,1.0,-0.006,0.005,0.002,1.000002410145639,-0.00471961090003149,0.004755176154187845,0.002121235374795444,1.0,-0.005,0.005,0.002,0.014,-0.014,0.031,0.018172781711618204,-0.01865079332760884,0.00646922556491444,0.015,-0.011,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.36659002955559916,0.3275441002260776,0.28250004037884646,0.38188412758270934,0.025,0.001,0.871,0.022838553799337892,-0.0007951853994300524,0.8730748159831444,0.024,0.0,0.871,-0.04,-0.029,0.01,-0.03271819920212685,-0.02175645283526393,0.11757803274238492,-0.037,-0.026,0.007,1.0,-0.005,0.005,0.002,1.0000037628602951,-0.004678953615170026,0.00477730846105021,0.0014757399689030127,1.0,-0.005,0.005,0.002,0.015,-0.011,0.008,0.01912110183082975,-0.017658717277424463,-0.03138642656778168,0.019,-0.009,-0.031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.25607728665522,0.4645665169740605,0.38630081284673656,0.25213127794671164,0.024,0.0,0.871,0.021972397048039046,-0.0016950459262142206,0.8741133899707814,0.023,-0.001,0.872,-0.037,-0.026,0.007,-0.028678942019242815,-0.018743277822026446,0.12081326012083682,-0.033,-0.023,0.007,1.0,-0.005,0.005,0.002,1.0000029192681321,-0.004655800938244328,0.004780771023316109,0.0006122570366034492,1.0,-0.005,0.005,0.001,0.019,-0.009,-0.031,0.01915965450774433,-0.018572349401292036,-0.022153677921114612,0.022,-0.008,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.25765511176846556,0.4582278647711389,0.3781532411174875,0.2819785478225388,0.023,-0.001,0.872,0.02107287848948951,-0.0016091040708204997,0.8742659515728229,0.022,-0.001,0.872,-0.033,-0.023,0.007,-0.025667407708875354,-0.016603188300286113,0.12539535116538505,-0.03,-0.02,0.01,1.0,-0.005,0.005,0.001,1.0000022357953982,-0.003667967322858642,0.004768320945343057,0.0013796445793971403,1.0,-0.004,0.005,0.001,0.022,-0.008,-0.024,0.019269581599134306,-0.020226505719330722,0.023147049285938123,0.021,-0.008,0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.380359867591859,0.2563725908254979,0.24769950294861273,0.46041398331764877,0.022,-0.001,0.872,0.020157427993480675,-0.002509072866819332,0.8744631870448724,0.021,-0.002,0.872,-0.03,-0.02,0.01,-0.02359171788124607,-0.013583895209885314,0.13104965912854993,-0.027,-0.017,0.017,1.0,-0.004,0.005,0.001,1.0000011952190544,-0.0037209917858947793,0.003721084602311328,0.002507189044633093,1.0,-0.004,0.004,0.002,0.021,-0.008,0.022,0.017590553055727817,-0.022463350892477967,0.02943575306929117,0.016,-0.011,0.031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.41353662478268294,0.23486969379979358,0.2500496872919721,0.4520445018331066,0.021,-0.002,0.872,0.02019016995497877,-0.002442941327943793,0.8754921757902698,0.021,-0.002,0.873,-0.027,-0.017,0.017,-0.022652241690130484,-0.011635958996462893,0.12684437746392177,-0.026,-0.015,0.02,1.0,-0.004,0.004,0.002,1.0000021923139522,-0.0037300654495059436,0.0037053984363497688,0.00204584402282509,1.0,-0.004,0.004,0.002,0.016,-0.011,0.031,0.01707002375107312,-0.021886588478233146,0.0016043555459492216,0.015,-0.013,0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.31318528231437903,0.303271000133843,0.30272673236721775,0.30261233397346365,0.021,-0.002,0.873,0.01928869049243394,-0.003377751226078333,0.8765188170655892,0.02,-0.003,0.874,-0.026,-0.015,0.02,-0.019724044021302938,-0.009702232456001983,0.1252315555476149,-0.023,-0.013,0.026,1.0,-0.004,0.004,0.002,1.0000037958004109,-0.0037313861400273176,0.00367096949066989,0.0002923062518412954,1.0,-0.004,0.004,0.001,0.015,-0.013,0.004,0.01613703462903831,-0.02310967291156111,-0.0424261855622209,0.016,-0.016,-0.042,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.23900344601466209,0.4538320715096709,0.4139760921725045,0.2340794806421553,0.02,-0.003,0.874,0.018388980735238297,-0.00329189660548983,0.8764533934857928,0.019,-0.003,0.874,-0.023,-0.013,0.026,-0.016702489908161425,-0.0075503808150029755,0.12499979824912516,-0.02,-0.01,0.023,1.0,-0.004,0.004,0.001,1.000002559933101,-0.0027027323078829086,0.003669585649201524,0.00043095475502646083,1.0,-0.003,0.004,0.001,0.016,-0.016,-0.042,0.016358513135713713,-0.023781310675838104,-0.03293085329265945,0.019,-0.016,-0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.25500400979343163,0.4576689484765882,0.3793100194178158,0.24862555711139545,0.019,-0.003,0.874,0.017442109295427097,-0.003224743686376633,0.877170943926076,0.018,-0.003,0.875,-0.02,-0.01,0.023,-0.015512636035063886,-0.00552435295767019,0.11894032536067509,-0.018,-0.008,0.012,1.0,-0.003,0.004,0.001,1.0000017023540753,-0.0027040073425226257,0.0026995243120910262,0.0012999436090920123,1.0,-0.003,0.003,0.001,0.019,-0.016,-0.035,0.016960588356053907,-0.021982547306922538,0.0185148507162163,0.019,-0.014,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.39955025306425007,0.2551250016855763,0.2784175513510531,0.44895858705906844,0.018,-0.003,0.875,0.017508804223832247,-0.004190966543268398,0.8769650738963279,0.018,-0.004,0.875,-0.018,-0.008,0.012,-0.013515185497744584,-0.004496921821455078,0.1127631435400614,-0.016,-0.007,0.005,1.0,-0.003,0.003,0.001,1.0000003367255152,-0.002740064249161836,0.002708029366118625,0.0027601816592938695,1.0,-0.003,0.003,0.002,0.019,-0.014,0.017,0.016271977696898216,-0.02143483572321534,0.04475581348191219,0.015,-0.014,0.046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.4038370620920815,0.2291808238797119,0.23506744455887896,0.4554181442099657,0.018,-0.004,0.875,0.016575530282855477,-0.004138694281432782,0.876858238096522,0.017,-0.004,0.875,-0.016,-0.007,0.005,-0.011509775828346377,-0.003352164508397069,0.10926948414915091,-0.014,-0.005,0.002,1.0,-0.003,0.003,0.002,1.0000016749487945,-0.001789604490914028,0.002719477437282249,0.0019154763181114104,1.0,-0.002,0.003,0.002,0.015,-0.014,0.046,0.012629040030413298,-0.0205319467035184,-0.005947751934933243,0.012,-0.013,-0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.3233378243966391,0.3752785212941471,0.31993847535590436,0.30612337873100853,0.017,-0.004,0.875,0.016642258632303543,-0.0040721848858829394,0.8768020785986643,0.017,-0.004,0.875,-0.014,-0.005,0.002,-0.00950038608466397,-0.0013618304490477812,0.10713918974974627,-0.012,-0.003,0.001,1.0,-0.002,0.003,0.002,1.0000023581585693,-0.0017843955839540492,0.002751403762166957,0.0003130874448966604,1.0,-0.002,0.003,0.001,0.012,-0.013,-0.004,0.011680766588952701,-0.018888582169070772,-0.04092926672447979,0.014,-0.011,-0.041,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.2416164403194535,0.46224325633684005,0.39737223452029646,0.24247479340339662,0.017,-0.004,0.875,0.01670938295795663,-0.004038593019542735,0.8767575100590844,0.017,-0.004,0.875,-0.012,-0.003,0.001,-0.007462914632228319,-0.0003398785454738443,0.10889190505407294,-0.01,-0.002,-0.002,1.0,-0.002,0.003,0.001,1.0000013628916236,-0.0017966506331629278,0.002770549434490386,0.0007480765945419188,1.0,-0.002,0.003,0.001,0.014,-0.011,-0.041,0.010428219275183833,-0.018982696914560174,-0.014040125240835085,0.014,-0.009,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.2742433813272212,0.4299347413568404,0.3664239238335435,0.31712570695780373,0.017,-0.004,0.875,0.01576189450550307,-0.004004626152037011,0.8767390456795419,0.016,-0.004,0.875,-0.01,-0.002,-0.002,-0.006325429205585535,0.0006970847884999801,0.10897479127592569,-0.008,-0.001,-0.005,1.0,-0.002,0.003,0.001,1.0000004268152254,-0.00184570735617765,0.0017622778790353322,0.0014783218319538672,1.0,-0.002,0.002,0.001,0.014,-0.009,-0.016,0.009226962115642168,-0.019336974436042254,0.028862533908218583,0.01,-0.009,0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.3927924212900738,0.22921558261577593,0.26860940551031043,0.4630177330847518,0.016,-0.004,0.875,0.01579489163264456,-0.003937769811672218,0.8768261216966144,0.016,-0.004,0.875,-0.008,-0.001,-0.005,-0.005343361254131389,0.002715869688463041,0.11202754814855909,-0.007,0.001,-0.002,1.0,-0.002,0.002,0.001,0.9999996746469264,-0.0018720582905944886,0.001738666337014183,0.0024722154768460104,1.0,-0.002,0.002,0.002,0.01,-0.009,0.028,0.0097706530708292,-0.020562624375432534,0.027263325961271432,0.006,-0.011,0.029,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.38891615656277834,0.2402670949208343,0.26241202276669284,0.46265265772903946,0.016,-0.004,0.875,0.015861582977134404,-0.003904531373215202,0.8770144635939895,0.016,-0.004,0.875,-0.007,0.001,-0.002,-0.003347072979909365,0.0037048239349229605,0.11733706357374177,-0.005,0.002,0.003,1.0,-0.002,0.002,0.002,1.0000023722292084,-0.0018497051502018294,0.001723218115463131,0.0006022104861593707,1.0,-0.002,0.002,0.001,0.006,-0.011,0.029,0.01046851497075989,-0.020809228029549442,-0.024283765492520853,0.007,-0.012,-0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.2639728283756793,0.43325956058529935,0.3986737212785947,0.2480113808983657,0.016,-0.004,0.875,0.015894656224988857,-0.0038865085868748264,0.877153544704716,0.016,-0.004,0.875,-0.005,0.002,0.003,-0.0023637720077776415,0.0037805781743798367,0.1197657874286037,-0.004,0.003,0.009,1.0,-0.002,0.002,0.001,1.0000012126383824,-0.0008010117599339759,0.0017160641922246908,0.0003741010387594238,1.0,-0.001,0.002,0.001,0.007,-0.012,-0.023,0.011198650624225984,-0.021104237582060363,-0.03670340345646669,0.012,-0.013,-0.038,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.2537602656577403,0.45702760142394516,0.37552390740606556,0.22982886185438797,0.016,-0.004,0.875,0.015927823567792078,-0.0038533013913772587,0.8782251430075306,0.016,-0.004,0.876,-0.004,0.003,0.009,-0.0013740266312554012,0.004765830604945617,0.11929120643693572,-0.003,0.004,0.013,1.0,-0.001,0.002,0.001,1.0000008363748152,-0.0007691092579430757,0.0017300318240511786,0.0011812513088204461,1.0,-0.001,0.002,0.001,0.012,-0.013,-0.038,0.012945934492478021,-0.020408620808287783,0.011478760326506382,0.015,-0.012,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.3468164785667488,0.2846246700081998,0.27473385243585,0.3807708027072256,0.016,-0.004,0.876,0.01594658313386995,-0.003853271984007155,0.8781848220337246,0.016,-0.004,0.876,-0.003,0.004,0.013,-0.0012333058399309408,0.004774513209558946,0.11941490855093852,-0.002,0.004,0.013,1.0,-0.001,0.002,0.001,0.999999934655829,-0.0007856745710948716,0.0007509482541288371,0.0013979194954862762,1.0,-0.001,0.001,0.001,0.015,-0.012,0.01,0.012976375590189788,-0.018845803642980923,0.02331886395082116,0.013,-0.011,0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.4199650218954378,0.25564978004410216,0.26044952254090487,0.4556930513284488,0.016,-0.004,0.876,0.014980129197293855,-0.0028197935977744273,0.8780393663832828,0.015,-0.003,0.876,-0.002,0.004,0.013,-0.00022851628165220872,0.005781548240097126,0.11422757984583928,-0.001,0.005,0.007,1.0,-0.001,0.001,0.001,1.000000745424184,-0.000797466010092624,0.0007591137783617283,0.0008052865733937671,1.0,-0.001,0.001,0.001,0.013,-0.011,0.024,0.011972499568972185,-0.017579778458375807,-0.012122363996693232,0.012,-0.011,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
